id,versek
417,igazság alszol halál férfi méltó nyakáról aranylánc függjön ő függ ő függ hóhér kötelén nyakában aranylánc hóhérkötélen függnie igazság alszol halál 
422,földön pár ember vala meghalt másiknak általa ábelt megölte kain világ végén ember föld határain bizonnyal egymásra rontanak megmarad nőül venni vadállatot vadállatnak méhibül réginél szelídebb emberfaj kerül 
424,fövényszem harmatcsepp szikla villám rengethet örökké rengő tenger tiszta napfény szennyes ember világon álom tünedékeny álom álma természetnek év szender lepett álmodik évekig fölébred fölriad fölkeltik rémesb álmai borzalom semmiség feneketlen tengerébe ugrani 
437,vidám fiúk bornál egyesűltök közétek bájol dalotok öreg reszket hangom fogadjatok danolok múlt időkről újakat beszélek vén panarddal ivám bor dicsőség szerelem baráti mosolygjatok aggastyán dalán vágytok ünnepelni nemes bor ömlik egészségemért fogadásra büszke szívem fél tart szomorít födözzön vidámság szárnya idővel máskép lesztek bor dicsőség szerelem baráti mosolygjatok aggastyán dalán szerelmeskedtem szólhatnak erről nagyanyáitok házam barátim kedvesim valának ezek közül birok emlékeim maradtak olykor sohajtok néz bor dicsőség szerelem baráti mosolygjatok aggastyán dalán vészeinkben hajótörésem frankhon egét hagytam kevés bort megmentettem sértett kevélység zavarja fel énekeltem új szüretekben tulajdon hegyem oldalán bor dicsőség szerelem baráti mosolygjatok aggastyán dalán elmult kornak régi katonája nestor nektek beszélek időm fénylett bátorságom harcotokkal fölcseréleném halhatatlan hősiségtek által új zászló csatoltatám bor dicsőség szerelem baráti mosolygjatok aggastyán dalán jövendőt biztosít erénytek éltessük ifjak végszerelmemet szabadságában világ megújul jobb napok járnak sirom kedves fecskéi tavasznak lássalak távozám bor dicsőség szerelem baráti mosolygjatok aggastyán dalán 
445,kezdem ismerni derék szívemet ennél szívnél világon jobb derekabb szív aggódtam ezentul víg napom bokámot össze kalapomat félrecsapom szívem ép virág féreg bántja gyökerit elhervad ősszel tavasszal kivirít 
449,szeretek ember sohasem szeretett szeretek szent szerelemmel kedvesem földi lyány szeretek istenasszonyt számkiűzött istennőt szabadságot fájdalom álmaimban látom álmaimban igen éjjel megjelen mult éjszakán virágos mezőben velem letérdepeltem elmondék égő szerelmi vallomást földhöz hajoltam virágot szakítsak néki adjam hátam mögött termett hóhér lesujtá fejemet épen kezembe hulla adtam virág 
453,zengitek holdvilágos emberek régi kort elsodort hullámival enyészet rontjátok fészket várromokban raktatok versenyt huhogjatok vércsékkel bagolyfiakkal kisértetes dal dalolnak szemeikben ég lelkesűlés lángja bánat könnyárja ál lelkesűlés gyáva könnyek nekik köszönnek tudjátok mik multról daloltok halottrablók halottrablók sírjából fölássátok holt időt babérokért árulhassátok irígylem koszorútokat penész halotti szag sínlődik emberiség föld betegház mindegyre pusztít láz ország esék áldozatául elájul mondja ébrednek nemzetek másvilágon muló örök álom bajnak közepette fiait ég feledte megszána minket fájdalmainkban orvost küld hozzánk útban érkezik hóhérink észre veszik tiéd dal hang kezemben ád lant lelkesítesz tenéked ontom könyűimet köszöntelek beteg emberiségnek orvosa jövendő elkésett dalnokok hallgassatok hallgassatok szívszaggató szívgyógyitó csalogányé szavatok csalogány alkony madara vége éjszaka hajnal közeleg világnak csalogányok pacsírták kellenek 
454,falak hangozának szavaid kölcsey emberek féltek épen szent helyet mértékben megszentségteleníteni féltek sírgödréből kikél megbántott halott sírgödréből jő hallgassatok csontkezével szorítja össze torkotok ő sírt hagyandja sírjában hiszem könnyei omlanának éretted aljasságnak sarába sűlyedt nemzetem szolgaság hizelgés legszebben hizelg boldog kutyákká aljasodtok jártok négykézláb isten küldd helóta népre földed legszörnyübb zsarnokát kapjon érdeme dijába' kezére bilincset nyakába jármot hátára kancsukát 
458,költői ábránd érzék költői ábránd szerelem meggyógyult szív vérzék maradt sebnek helye szerelem keblem hullámzása időknek multával nyúgodt vad ár szenvedély medrét ássa sodor magával belehalni értem szilaj folyóra von magával von ragad kiáltsatok harangozóra verje harangokat veszély mentésemre jőnek hisz félrevert harang lázas szivem hallá zaját lyány jött megmentőnek ő jött jőjön senki lyány lyány bánatot hozz olvasám sejtésim könyviből vontál magadhoz megvakúljak lelked fényitől fénylik lelked nap világa fénylett fogyatkozás szennyezte amily hideg nap élet kifogy kihal kebléből kebled hideg mondád reszketett beszéded mondád senkit szeretsz féled boszúló istenséget szent céljával ellenkezni mersz gondolod férfi megérdemlené szerelmedet tartasz kincsét szíved elfecsérli szerezheted hisz meglehet csalódni fognál szeretni oknak kevés mozdulatlan holt nyúgalomnál hidd többet ér élő szenvedés fogsz építtetni házat tűz emészti fel türöd nyár esője áztat tél hideg karjával átölel ajkad sohajta hiszem szíved lángoló észnek jégpáncélja volkán tetején hó szólj leány várok türelemmel mindaddig várok mondod várok békével óra jövend birod hüségem nemcsaló jelét hosszú idő örökkévalóság várásomnak napja nézem tengerek hajósát szél part közelébe hajt megfordul szél látja révet küszködő hajós közeledhetik kinoskeserves örökszomju élet éretted kín jólesik fájhat betegek testének éles vas sebeiken fájna tűzzel égetnének sovárgó vágy fáj énnekem cseppet önts fájdalom tüzére cseppet remény kútjából leány évek mulva jőni bére gyötrelmeimnek biztass jövővel alamizsnát üdvességet adj hazudtam várok türelemben türelmem hagy fut szilaj ló lelkem rája kötözve pályája sűrübb rengetegbe vész vadállat tépi össze tudod vadállat megőrülés adj lyány adj enmagamnak adj világnak beszélek tarts tarts magadnak tiéd éltem vetheted elfogadtad elfogadtad szavadra ég föld szakad bánom isten szebb halált adhat sírba dőlni gyönyör terhe szeretsz szeretnél nőve szellemem levél fához eljön tél lehull élettelen sorsunk sirig járj földet kerűlj mindhiába hagysz váló sötétség melletted árnyékodnak vélsz bús lelkem 
459,barna kislyány szemem lelkem fénye életem reménye reményem elmulandó álom boldog másvilágon álldogálok tó partján szomorúfűz való hely bús szomszédság illet nézem lecsüggő ágait szomorúfűzfának azok csüggedt lelkem szárnyai volnának elszállott madár hervadt őszi tájról kiszállhatnék búmnak országából szállhatok búm szerelmem szerelmem szerelmem véghetetlen 
461,szerelmes tűzbe estem igaz ég lelkem testem látjátok pirúlni halovány orcámat hajnal alkony támad hajnal alkony örömim hajnala örömim hajnala bánatim alkonya megvallom szerelem utósó esküdhetem szerelmem sasmadár égbe száll velem széjjelszaggatja körmeivel szivem 
463,nehéz nehéz szivem csügg szerelem szerelem bánata roskadozok alatta éjem nappalom gondolkodom gondolkodom gondolsz angyalom neked kellek kelljek szeretsz isten se szeressen 
472,járok senki megyen világ szeme észre se vegyen nekiadom bánatnak szememből könnyek szakadnak őrült szerelem tenni énvelem mérföldekre belátom világot szerelmemben lépésre látok örökös bujdosásban lelkem űzi nyughatatlan szerelmem megpihenésem öledben lyány sír ölében 
479,barangol zúg zúg őszi szél csörögnek fák száraz lombjai rab kezén megrázott bilincs hallgass zugó szél beszéljek hallgatsz túlkiáltalak nősirást égiháború nemzet ország hallja titkon forra keblemből mostan kiröpítek volkán égő köveket forra fájt énnekem nemzetnek országa kétországos nemzet magyar tette lelkem pusztává bánat pusztájává tigris lakik vérszemű lángszemű harag vadállat hányszor verte magányos éjim csendét amidőn besüvöltötte puszta lelkemet ördög súgta kettészakadjunk szétrepesszük szent levelet diadalmas őseink írának szivök vérébe mártván kardjokat kettészakadtunk levélből rongyok levének elsodort sárba dobott századok viharja lábbal tiportak bennünket könyűket jajkiáltást küldöttünk égbe panaszunkat fogadta rabszolgákat hallgatja jármot hágy nyakába tenni méltó reá hurcolja össze dől korbács tartottunk össze világ tudná hirünket volnánk kizárva templomból nemzeteknek tisztelet tömjénét égetik tartottunk össze törölnénk szemünkből fájdalmas könyűt forgatjuk reszkető kezünkkel történetünknek sötét lapjait porszemet magában elfúja szellő lehellet összeolvad összenő porszemekből szikla alakúl fergeteg ingathatja fontoljuk elvált magyarok mondtam új szent igaz események romboló szele fú jelenleg porszemek nyugton hevernek helyökön föltámad szél eggyé olvadnánk szétszór örökre világnak részibe leljük iparkodjunk század viselős születni fognak nagyszerű napok élet halálnak vészes napjai fogjunk kezet rettegnünk kelljen eljövendő óriásokat tartsuk szent kézfogást tartsuk édes nemzetem legelőször nyujtja kezét azé hála dicsőség elfogadni vonakodik porára szálljon átok sirunkra virág ültetni fognak maradékaink örökre megnyomoritánk 
485,véres napokról álmodom mik virágot romba döntik ó világnak romjain új világot megteremtik szólna szólna harcok harsány trombitája csatajelt csatajelt zajongó lelkem várja örömmel vágom paripámra nyeregbe bajnokok sorába szilaj jókedvvel nyargalok megvagdalják mellemet lenni bekötözze lenni sebemet csókbalzsammal forrasztja össze rabbá tesznek homályos börtönömbe jő fogja deríteni fényes hajnalcsillag szemével meghalok meghalok vérpadon csatatéren holttestemről könyűivel lemossa vérem 
488,jellemtelenség kor bélyege jellem embert emberré teszi hitvány öntudatlan tárgyak legfölebb állatok hölgy könyörgök haza emberiség kettős szent nevében gyermekekkel áld isten olts gyermekid szivébe jellemet szeplőtelent megtántoríthatatlant szükség adj nekik adál jellemet adál 
493,ért világ fér fejébe embernek éneke kétféle dalolhat jelenleg szívrepesztő bánatot pillanattal örűlt vígadott ember polgár ember boldog polgár lelkemen keservet hordok örömnek könnyét sírom lyánykámra gondolok fájdalomnak könnyét sírom hazámhoz fordulok keblemen szerelem virágbokrétája fejemen honszeretet töviskoronája lantomra megsebzett homlokom vércseppje hull illatos levelke bokrétám virágibul 
501,barátom ifjúság hágy másra helyébe akadok istenem magamra maradok tartok ezután szeret leány szeret szeretni kacsintanak szemei tartok ezután gyűlölök igazán rosz haszna hidegen vállat rántok roszra ifjuságom elmegy kettő maradjon legyek képes érdemli teljes szívből szeretni gyűlölni 
502,férfi férfi hitvány gyönge báb kény kedv szerint lök sors idébb odább félénk eb sors csahol bátraktól szalad szembeszállanak vele magad férfi férfi szád hirdesse demosthenesnél szebben beszél tett építs ronts vihar hallgass műved kész vihar megtevé munkáját elenyész férfi férfi elved hited kimondd véreddel fizeted százszorta éltedet tagadd magad vesszen élet becsület férfi férfi függetlenségedet nagyvilág kincséért árúba ereszd vesd jobb falatért eladják magokat koldusbot függetlenség légyen jelszavad férfi férfi erős bátor szilárd hidd ember sors könnyen árt tölgyfa fergeteg képes dönteni méltóságos derekát görbítheti 
515,másnak szívem jót kivánt ember bánt szétszaggatják rajtam takarómat tüskékkel tömik vánkosom reggelenként kinevetnek amiért rémekkel álmodom cseppenj bé keserü életem poharába édes szerelem meghasadt lant keblem húrjain vad kezekkel nyargal kín dal penget szélbe zúgó tőzharang téved harmóniátlan hangzavarba tiszta hang cseppenj bé keserü életem poharába édes szerelem tépett lelkemet összeolvaszthatná némileg fa kétségb'esésem vízözönje lepett ágán bujdosó reményem lel menedékhelyet cseppenj bé keserü életem poharába édes szerelem lyányka tőled tekintetet milyet nap őszi tájra vet éltető erője kedves meghozza boldogabb napoknak tavasznak emlékezetét cseppenj bé keserű életem poharába édes szerelem 
522,ujonnan visszajött régi baj másvilágnak követe szól szedd össze magadat fogsz utazni föld mélyibe erőm fut gyáva hadsereg hágy magamra gyöngén egyedűl vérem vég búcsuzásra elhagyván arcomat szivembe gyűl tétovázol halál halok beteg félsz nyúlni hatalmas úr ijesztesz ijedek élettel szembeszállt bátoran néz halál szemébe élet rövid béke hosszu harc halál rövid harc hosszu béke kár érettem keblemben dal szunyad erdő magva felnő fáradt útasnak hüs árnyat ad írtam tett piros betűk ünnep napjai életemnek ünnepe vérem ontani megérem rivalgó zaj harci paripára pattanhatnék csendesen ráfektetnek szent mihály lovára halnom halok sietve kedves kikelet hamar láss lássalak kettőztesd lépésid tavasz déli tájról gyorsan élet borús vala halálom napján idő drága vendég hozz virágokat föld rideg puszta rom virágtalan életem virágos sirom 
523,kér nép adjatok neki tudjátok szörnyű nép fölkel kér vesz ragad hallottátok dózsa györgy hirét izzó vastrónon elégetétek szellemét tűz égeté maga tűz vigyázzatok pusztíthat láng rajtatok nép hajdan eledelt kivánt mivelhogy állat vala állatból ember emberhez illik joga jogot emberjogot népnek jogtalanság legrútabb bélyeg isten teremtményén rásüti isten kezét kerűlheti kiváltságosok jog csupán tinálatok apáitok megszerzék hazát rája nép izzadás csorog ér szólni bánya kéz földet kihányja föltűnik arany ere kéznek érdeme valljátok gőgösen mienk haza mienk jog hazátokkal tennétek ellenség ütne rajtatok kérdeznem engedelmet kérek elfeledtem győri vitézségtek emeltek emlékszobort hős lábnak futott jogot népnek emberiség szent nevében adjatok jogot hon nevében eldől nyer új védoszlopot alkotmány rózsája tiétek tövíseit nép közé vetétek rózsa néhány levelét vegyétek tövis felét kér nép adjatok neki tudjátok szörnyű nép fölkel kér vesz ragad hallottátok dózsa györgy hirét izzó vastrónon elégetétek szellemét tűz égeté maga tűz vigyázzatok pusztíthat láng rajtatok 
527,kecskemét városa siralomházában ifjú legény űl szomoruságban üldögéljenek űlnek hónap hónap tájon levegőben lógnak előttök étel bor nekiek hisz éhen szomjan halnak előttök tál előttök üveg étel meghűlt bor megmelegedett űldögélnek hallgatag kedvökben nagyot sohajtanak ketten után sohajtasz édes pajtásom szeretőmhöz röpült sohajtásom szeretőmhöz küldöm haldokló lelkemet egyetlenegyhez szeret széles világon senki se látott kipótolta ő világot vettem észre meghalt anyám szegény leányzó gondot viselt áldom lelkét áldja isten életében könnyet se ejtsen cimborám kiért sohajtottál sohajom galambomnál galamb mondok kigyó mérges kigyó ő rosz utra csábító miatta elhagytam öreg anyámat cserbe hagyott szépen odább állott átkozom rosz lelkét verje isten holtig sírjon ríjon tehessen váljék pokolkővé könnycseppje szivét elevenen hamúvá égesse 
528,szerelem számos ízben könny patakja gyönge sajka úszott lelkem sajkás hajtó szellőm sohajtás szerelem aggodalmak erdősége hangzott sűrü közepébe farkasoknak ordítása denevérek vijjogása szerelem oktalan balga gyermek pillangókat kerget kergeti lélekszakadva bebotlik árokba szerelem holt remények szemfedője sötét búbánatból szőve piros szekér vesztőhelyre vittek szerelem rózsafán madárfészek vígan fütyürészek földulja fergeteg odább szállok építek 
531,szőke asszony szőke asszony fehér hattyu fehér hattyu sorsod fekete holló holló adá neked isten szépséget vagyis férjet adá tudja kebeledbe tevé isten gazdag szívet tündér zongorát tud pengetni férjed birnám hangszert pillanatra érintém dalától reszketett örömében teremtés vége vége dalnak elváltunk nézek szemed kék csillagára benéztem elmerengve gyönyörű kék szemeidbe tenger mélyibe néz sajkás holdas éjben fölöttünk sötét felhő támadott elborítá holdfényes éjszakát férjed jött sötét orcával szörnyü ember hatalma tőled megtagadni joga tőled követelni meggyülöltem él hatalmával jogával tőled követel enged volnál képes szeretni lehetnél véle boldog sohasem hiszem noha vidám mosolygál ámitottál mosoly könnyek álorcája éjjelenként férjed alszik virasztasz szobád város csendes szived rémek tanyája csengő poharakba töltik isszák megölt örömidnek omló vérét tevő tevő átkozd átkozd nyomoruságba löktek mondj megsemmisítő átkot hajlékukra élnek meghaltanak mondj átkot koporsójokra szegény asszony tennéd szabad megátkoznod tisztelned szeretned ezek szülőid szőke asszony szőke asszony fehér hattyu fehér hattyu sorsod fekete holló holló 
544,verset írtam össze haszontalan hírem megszerezze legszebb vers hátra legszebb majdan béccsel hazám bosszúja szembeszáll villogó kardom hegyével száz szívbe írom halál 
546,leány lelkem röpülését követni bírná kivűled férfi kivűlem szived mélyére lemerűlhet egymáshoz illünk teremtés napján egymásnak voltunk rendelve isten kötötte össze lelkeinket ember képes elválasztani törnek törjenek reánk önérdek rozsdás fegyverével elhárítjuk könnyen csapást szerelem varázsvesszejével szerelem legnagyobb hős valának legtöbb diadalmai isten kötötte össze lelkeinket ember képes elválasztani szeretjük égő szerelemmel tiszta szent leányka szivemnek foltja leégeté szerelmem lángja oltanátok keblünk tüzét oltár méltó állani isten kötötte össze lelkeinket ember képes elválasztani tiéd angyalom tiéd enyém lépünk élet határáig rózsákra tövisekre átörültük átbusúltuk éltünk fogunk sírban porlani isten kötötte össze lelkeinket ember képes elválasztani 
565,fölszedtem sátorfám világnak mentem homályos sejtések munkálódtak elindulok találok találok sejtés mondta mondta táj menjek mondta menjek menjek pihenjek benső szónak engedelmeskedtem apai ház elmaradt mögöttem álom fölébredt ember mögött apámhoz anyámhoz hírem jött apám anyám búbánatba esék szomszédok fölkeresék vigasztalásukra voltak formán sose búsuljanak sándor fiok sorsán istentől elrugaszkodott gyerek aggódást ingyen érdemli viszi viheti pedétiglen fölakasztják adjon isten mai legény világban kicsiny mását gonoszságban öreg szülőimet vigasztalák szegény anyámmal fölfordult világ ráborúlt fejjel ágy szélére elveszett fiáért sírt szíveszakadtan édesapám könnyet hullatott többet káromkodott kicifrázta szűcs remek bundát kegyetlen haraggal szókat mondá tiszta nevemnek foltja vagyon akasztják lövöm agyon híre ment szónak elére tettem lábam apám küszöbére tudója igéreteit ő híven lerója kedvem kerekedett beszólni ízben öregeimhez biz néztem megleltem megleltem megleltem ország tudja tudnivaló lőtt apám ajtót rájok nyitám örűlt szíve fájt sohasem szívvel teli kebele bezeg mondja egykoron tevé bezeg mondja beszennyeztem nevét szomszédok beszélik mondtam szomszéd uram mondtam mindétig bántsa fiát szerencse fordul derék ember válik abbul sándorbul 
578,megjött megjött óhajtott levél elolvasám isten tudja hányszor számtalanszor olvasandom mindaddig betűje vonási válhatatlanúl szivemhez nőnek csillagok számatlan ragyogó világot magában tartó mindenség szivem kezemben levél remegve érinti ajkam félvén szentségtelenség megcsókolnom szentek sorok lyány tudod magad mondjam feljöttem gyermekéveim szűk völgyéből ifjuság hegyére körűlem roppant világot szépségekben gazdag gazdagságában szem élten elgyönyörködhetik parányi részén világot fölkiálték dicső dicső munka keressem mestert alkotá isten keresselek térdeljek imádjalak utánküldém elmémet bejárta vidékét bölcselkedésnek röpűlt gyorsabban üstökös röpűlt elméje járt járt megfutá útját esztendők mulva búsan tért haza búsan fáradtan hasztalan bolyongott találkozásom lyányka megszerettelek megnyitád kebledet nyílt kerestem isten kebledben lakik igen isten lakhelye előtted utánad benned lakik érdemeltem meglátni boldogság épen ért igen megérdemeltem színről színre lássam látni senki kivánta netalán méltatlan valék méltatlan lyány reá nékem ád isten benned megmutatá tiéd szerelmem osztatlan tiéd szerelem világot borítá gyülölség képiben illet egyedűl szerelemmé vált gyűlölet felhőktől megvált mennyboltozat tiéd jövendőm parancsolj vele lemondok vágyaimról reményeimről kevés kivánod elveimrül lemondok hordom fejemen élek meghaltam síromon megvetés gyalázat bélyegét kivánni tőlem fogod szeretsz nevén szégyenfolt ösztönözni fogsz haladjak megkezdém pályázásomat halok születém fordulva hajthatatlanul névnek teremték elpusztitója név örököl utódom tiszta név lehetne lehetne hozzáadnád lelked fénysugárit vélem síkra szállanál bölcsődbe szerelmem múzsa tett múzsa ringatott erőd ismered bízzék harcosban maga bizik jobb jobb maradj csaták teréről sors többnyire ád babért meggyilkoltatott boldogságunknak szemfedője légyen maradj maradj csaták teréről lész kevésbé kedves árnyas magányodnak homályiban lennél kinn bámultatva nyilvánosság napfényes ormain kedvesebbé tészen tudat mély tenger lehetnél kicsiny harmatcsepp ragyogsz szerénységnek rózsalevelén 
582,galambom engedj mondanom vége tréfának unom eddigi szeszélyedet megbocsátom ennyit tűrne mondta voln' vinné ördög szívemet boldogságom áldozatja kifog rajtam gyermek leány fogadom máskép máskép ezután vége tréfának szedd össze magad hallgasd ünnepélyes komoly szavamat tettél bármint kértelek tedd ezennel tedd mondom csókolj 
597,megbántott rózsám haragudtam érte haragudtam buslakodtam effélékért szoktam gondoltam sebemet sirásó gyógyítja zárul sebem megnyílik sír tartott bajom megcsókolt angyalom mihelyt megcsókolt angyalom bajom éles hegyes tőr szava édes balzsam ajaka leányféle tegyen ember véle 
607,tőled válok legrégibb barátom nőtelenség tőled válok huszonöt évi bajtársam búcsu hagyhatlak neheztelj hived rajtad hirtelen kiad megosztottam véled ifjuságom magamnak férfikoromat szeretélek senki intél szót fogadék mentem regényes kalandok zászlaját lengetéd vittél sokfelé ragadtál elfáradtam megpihenni nyoszolyám kedvesem karja fejér párnám puha kebel mosolyognak ifju cimboráim gúnymosoly ajkról ajkra szánakozva mellettem savanyú szőlő ugyebár szánalomra méltó szánalomra méltó piszkosabbnál piszkosabb csárdákba estenként barangolhatok szabad egyet szeretnem szeret ő szeretőik szeretnek százat ezeret isten nőtlenség barátom haragszol haragszol ezentúl hátamat látod örömiddel jóllakám isten vidd tarka zászlód másfelé új hivet szerezz fejér zászló feleségem fejkötője 
613,nevetségesebb embernél kevélységben gőgben él világot fitymálják ajkai minth' eget akarná szántani orrával magasra tartja fel kevély ember miben kevélykedel szempillantásnál rövidebb ember barátom életed rohanva jő idő elrohan kezében bölcsőd pólyája másikban koporsódra szemfödel kevély ember miben kevélykedel végezhetsz pillantás hódítál népeket országokat hódítani gyávákat uralkodás ilyenek dicsőség szégyenelned kevély ember miben kevélykedel dicsőséget szerzél nevet hal föld alá viszed hű eb kísér sírodig őrzi pár századig éhen szomjan vesz kevély ember miben kevélykedel dicsőséged neved maradjon nép elvesz melyhez tartozol ország él nemzeted tenger föld semmiségbe oszlik kevély ember miben kevélykedel 
617,miljók nevében emelem szavam miljók nevében mondom neked köszönet hála szavait hős pályatársam lelkem rokona nép nevében híve melyért csatázol bátran vitézül szentebb keresztesháborúk szentebb harc vív század katonája fekszik új prometheus évezred óta bilincsre vert nép rágja máját saskeselyű vérzi lábát kezét lánc fogjuk rázni vasat elűzzük tőle saskeselyűt mienk mienk győzelem ügy fölfegyverze minket ügynek győzni ellenségé hatalom kicsiny kicsiny seregünk elszánt férfiak többség erő fegyverünk élesebb igazság fegyverünk diadal harcos szavával fél mindenható barátom hangoztasd szavad áraszd lelked lángözönét föllobbantsd rokon szíveket szétégesd ellenség hadát dörögd gőgnek butaságnak jövendő végitéletet barátom csüggedetlenűl tántorogva pillantatig díj aratunk küzdelmeinkhez méltó díj leszen beszélek említem fáradunk jutalom reménnyel hazugság aljas zsoldosi önzés isten ihletésből hajdanában apostolok 
618,őszi idő javából természet homlokáról szépet leragad mezőkön kertben keresni virágokat juliskám összeszedte bokrétává kötötte maradék szálakat tevéd feleségem kedvet szerzesz evvel nékem velök tész roszat halniok haljanak látják szemeink könnyebb halálok azok néznek rájok szeretik 
637,nézek nézek kifelé ablakon merengnek szemeim silbakon faköpönyeg alá méltósággal valami kiskirály sétifikáltam merthogy katona fekete sárgára festett fák villogtattam hatalmas gyíklesőt izzadtam dicső borju bőr bájos bakancs ékesíté lábamat szájam szörnyü halberdókat kiabált söpörtem kaszárnya udvarát hősi pálya hősi pálya gyöngy élet szégyen számot veték tevéled letettem cserkoszorúd fejemről elhajíték puskát seprőt kezemből vert isten elhagytam vitézi életet poéta belőlem poéta káplár 
638,napkeletnek viránya lelkem örök tavasznap mosolyog földre ejtett isten megterem virág hiányzott hit virága sírontúli életnek hite kikelt virít szerelmed ülteté miről büszke elbizott ész hangot bírt mondani megmagyarázta könnyedén édes szerelmed kedves hitvesem sötét sír szemünk vakul rátekintünk fényességitől szokatlan varázsözönnel másvilágból arcainkra dől enyészet rideg tanyája koporsó vidám sajka velünk életből szebb élet partjára átevez egyet szeretném tudni terjed másvilág alakban jutunk ismeretlen másvilágba ágrul ágra csalogánypár csillagrul csillagra szállunk hattyu ringunk szelíden örökkévalóság tengerén 
659,vannnak számadások háziasszony házigazda bevett kiadott év folytában összeadja vizsgálják pénzes erszényt benn törlik verítéket mellyel pénzt szerezték feleségem lásd minékünk pénzünk piszkoljuk kezünket csorog verítékünk amazoknak ládáik minekünk szíveink telvék szegény gazdagság gazdag szegénység 2 egymagam valék tavaly ilyentájban idén kettecskén szobában furcsa darabig mén esztendőre hármacskán négyecskén 3 tréfával hisz beteg állunk beteg haldoklik esztendő drága kedves jóbarátunk fonjunk áldásból líliomfüzért megkoszorúzni haldokló fejét ő adta össze kezeinket válhatlanúl örökre ő szállitá lelkeinket ismert sejtett örömekre fonjunk áldásból líliomfüzért megkoszorúzni haldokló fejét kevés bú koronként szivünkre rácseppente keseríté boldogságunk édesebbé tette fonjunk áldásból líliomfüzért megkoszorúzni haldokló fejét haldoklik ő néhány halk szívdobbanás hátra örök éj borúl szemre boldogságunk hajnalfényét látta fonjunk áldásból líliomfüzért megkoszorúzni haldokló fejét 4 esztendőnek halála ünnepélyes halál jobb halandó elzárkozik magába száll barátnak ellenségnek megbocsát nagyszerű tegyek zsarnok szolgalélek kettő ellenem zsarnokoknak rabszolgáknak bocsássak sohasem isten ítélőszékénél mondok hogysem ezeknek megbocsássak elkárhozott legyek 
661,feleségek felesége lelkemadta kicsikéje jer ölembe mulassak kedvemre szerettelek lyánykorodban szeretlek százszor jobban százszor ezerszerte haragszol érte tudja nőtelen igazi szerelem tudná istenadta mégcsak tanulgatja nőtelen ember szerelme virág kalap szerelem énnékem lélekzetem szivverésem boldogok ugye lelkem juliskám várjuk halálunk elevenen égbe szállunk 
685,dicsőséges nagyurak viszket kicsit nyakatok divatu nyakravaló készül számotokra cifra szoros tudjátok kértünk titeket irántunk emberiek legyetek vegyetek emberek sorába rimánkodott szegény nép állatoknak tartottátok népet állat fizet tinéktek megrohan vadállat bennetek körmét fogát véretekkel festi síkra kunyhókból miljomok kaszát ásót vasvillákat fogjatok alkalom maga kinálja ütött bosszuállás órája évig híztak rajtunk urak rajtok kutyáink hízzanak vasvillára velök szemétre egyék kutyák ebédre se atyafiak megálljunk jobbak nemesebbek őnáluk isten után legszentebb nép neve feleljünk becsülettel nékie nagyok illik mihozzánk isten gyönyörködve nézzen ránk örömében mindenható kezével fejeinkre örök áldást tetézzen felejtsük éves kínokat úr testvérének befogad elveti kevélységét címerit teljes egyenlőségünk ismeri nemes urak akartok jőjetek kezünk nyujtsátok kezetek szemei mindnyájan láncnak szüksége mindnyájunkr' hazának érünk várakozni szaporán jókor holnap késő bennünket mostan megvettek uristen kegyelmezzen tinektek 
715,születtem tájon alföldi rónaságon város születésem helye dajkám dalával vón hallom dalt elhangzott cserebogár sárga cserebogár mentem gyermek meglett ember jöttem húsz esztendő telt megrakodva búval örömmel húsz esztendő idő lejár cserebogár sárga cserebogár régi játszótársak közületek egyet lássak foglaljatok helyet mellettem felejtsem férfi lettem vállamon huszonöt év cserebogár sárga cserebogár nyugtalan madár ágakon helyrül helyre röpköd gondolatom szedegeti emléket méh virágról mézet régi kedves helyet bejár cserebogár sárga cserebogár gyermek gyermek lettem lovagolok fűzfasípot fújva lovagolok szilaj nádparipán vályuhoz mék lovam inni kiván megitattam gyi lovam gyi betyár cserebogár sárga cserebogár megkondúl esteli harangszó kifáradt lovas ló hazamegyek ölébe vesz dajkám altató nóta hangzik ajkán hallgatom félálomban cserebogár sárga cserebogár 
716,szolgaságunk idejében ember beszélt valánk legelsők tenni mertünk honért emeltük először cselekvés zászlaját riasztók zajunkkal álmából hazát földet koporsó benn nemzet halott megillettük tizennégy milljom szív földobogott szóvá érzelemmé olvadt össze haza érzelem lelkesűlés szó szabadság vala ritkaszép látvány vénül világ elmondják unokáknak kort nagyapák becsben hírben álltunk tartott küzdelem becsünknek hirünknek vége hirtelen voltak csatán diadalhoz jöttenek elszedék koszorúkat szóhoz értenek sereg harc folyt bujva aludt zugott diadalnál viseltünk háborut tiétek dicsőség bér isten neki küzdénk dicsőség dijért tenni leszünk magunknak bajt tinektek koszorúkat szerezünk viseljétek lopott hírt lopott babérokat fogjuk fejetekről leszaggatni azokat lelünk jutalmat megnyugoszunk bárkié dicsőség hazáé haszon 
